reminder/set_reminder	11:20:reminder/todo,22:39:datetime	เตือนฉันให้นำวัวเข้าในคืนนี้เวลาสามทุ่ม	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ฉัน", "ให้", "นํา", "วัว", "เข้า", "ใน", "คืน", "นี้", "เวลา", "สาม", "ทุ่ม"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 2}, {"start": 13, "length": 3}, {"start": 16, "length": 4}, {"start": 20, "length": 2}, {"start": 22, "length": 3}, {"start": 25, "length": 3}, {"start": 28, "length": 4}, {"start": 32, "length": 3}, {"start": 35, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:6:datetime,6:10:weather/attribute	วันนี้หิมะจะตกหรือไม่?	th_TH	{"tokenizations": [{"tokens": ["วัน", "นี้", "หิมะ", "จะ", "ตก", "หรือ", "ไม่", "?"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 3}, {"start": 6, "length": 4}, {"start": 10, "length": 2}, {"start": 12, "length": 2}, {"start": 14, "length": 4}, {"start": 18, "length": 3}, {"start": 21, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:16:reminder/todo,18:25:datetime	เตือนฉันให้เอานมในสิบนาที	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ฉัน", "ให้", "เอา", "นม", "ใน", "สิบ", "นาที"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 3}, {"start": 14, "length": 2}, {"start": 16, "length": 2}, {"start": 18, "length": 3}, {"start": 21, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	14:36:datetime	ตั้งนาฬิกาปลุกสำหรับ 6 โมงเช้าทุกวัน	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "นาฬิกา", "ปลุก", "สําหรับ", "6", "โมง", "เช้า", "ทุก", "วัน"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 6}, {"start": 10, "length": 4}, {"start": 14, "length": 6}, {"start": 21, "length": 1}, {"start": 23, "length": 3}, {"start": 26, "length": 4}, {"start": 30, "length": 3}, {"start": 33, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	12:22:datetime	ตั้งเวลาปลุกบ่าย 3 โมง	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "เวลา", "ปลุก", "บ่าย", "3", "โมง"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 4}, {"start": 8, "length": 4}, {"start": 12, "length": 4}, {"start": 17, "length": 1}, {"start": 19, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:11:datetime,15:21:weather/attribute	วันพรุ่งนี้จะมีหิมะตกไหม	th_TH	{"tokenizations": [{"tokens": ["วัน", "พรุ่ง", "นี้", "จะ", "มี", "หิมะ", "ตก", "ไหม"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 5}, {"start": 8, "length": 3}, {"start": 11, "length": 2}, {"start": 13, "length": 2}, {"start": 15, "length": 4}, {"start": 19, "length": 2}, {"start": 21, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/cancel_reminder	2:10:reminder/noun,10:23:reminder/todo	ลบการเตือนนัดหมายของหมอ	th_TH	{"tokenizations": [{"tokens": ["ลบ", "การ", "เตือน", "นัด", "หมาย", "ของ", "หมอ"], "tokenSpans": [{"start": 0, "length": 2}, {"start": 2, "length": 3}, {"start": 5, "length": 5}, {"start": 10, "length": 3}, {"start": 13, "length": 4}, {"start": 17, "length": 3}, {"start": 20, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:25:reminder/todo	เตือนฉันให้ไปรับดอกกุหลาบ	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ฉัน", "ให้", "ไป", "รับ", "ดอก", "กุหลาบ"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 2}, {"start": 13, "length": 3}, {"start": 16, "length": 3}, {"start": 19, "length": 6}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	11:14:weather/attribute,24:35:datetime	ฉันจะต้องนำร่มของฉันไปในวันพรุ่งนี้หรือไม่	th_TH	{"tokenizations": [{"tokens": ["ฉัน", "จะ", "ต้อง", "นํา", "ร่ม", "ของ", "ฉัน", "ไป", "ใน", "วัน", "พรุ่ง", "นี้", "หรือ", "ไม่"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 2}, {"start": 5, "length": 4}, {"start": 9, "length": 2}, {"start": 11, "length": 3}, {"start": 14, "length": 3}, {"start": 17, "length": 3}, {"start": 20, "length": 2}, {"start": 22, "length": 2}, {"start": 24, "length": 3}, {"start": 27, "length": 5}, {"start": 32, "length": 3}, {"start": 35, "length": 4}, {"start": 39, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:24:reminder/todo	เตือนฉันไห้ไปเอาน้ำผลไม้	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ฉัน", "ไห้", "ไป", "เอา", "น้ํา", "ผล", "ไม้"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 2}, {"start": 13, "length": 3}, {"start": 16, "length": 3}, {"start": 19, "length": 2}, {"start": 21, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:7:weather/attribute	ลูกเห็บจะตกไหม	th_TH	{"tokenizations": [{"tokens": ["ลูกเห็บ", "จะ", "ตก", "ไหม"], "tokenSpans": [{"start": 0, "length": 7}, {"start": 7, "length": 2}, {"start": 9, "length": 2}, {"start": 11, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
