reminder/cancel_reminder	6:17:reminder/noun,29:38:reminder/todo,40:48:datetime	ยกเลิกเตือนความจำของฉันสำหรับการประชุมในวันเสาร์	th_TH	{"tokenizations": [{"tokens": ["ยกเลิก", "เตือน", "ความ", "จํา", "ของ", "ฉัน", "สําหรับ", "การ", "ประชุม", "ใน", "วัน", "เสาร์"], "tokenSpans": [{"start": 0, "length": 6}, {"start": 6, "length": 5}, {"start": 11, "length": 4}, {"start": 15, "length": 2}, {"start": 17, "length": 3}, {"start": 20, "length": 3}, {"start": 23, "length": 6}, {"start": 29, "length": 3}, {"start": 32, "length": 6}, {"start": 38, "length": 2}, {"start": 40, "length": 3}, {"start": 43, "length": 5}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	14:30:datetime	ตั้งนาฬิกาปลุกสำหรับบ่ายสามโมง	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "นาฬิกา", "ปลุก", "สําหรับ", "บ่าย", "สาม", "โมง"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 6}, {"start": 10, "length": 4}, {"start": 14, "length": 6}, {"start": 20, "length": 4}, {"start": 24, "length": 3}, {"start": 27, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:7:weather/noun,7:13:datetime	อุณภูมิคืนนี้จะเป็นเท่าไหร่	th_TH	{"tokenizations": [{"tokens": ["อุณ", "ภูมิ", "คืน", "นี้", "จะ", "เป็น", "เท่า", "ไหร่"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 4}, {"start": 7, "length": 3}, {"start": 10, "length": 3}, {"start": 13, "length": 2}, {"start": 15, "length": 4}, {"start": 19, "length": 4}, {"start": 23, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	4:15:reminder/noun,18:37:reminder/todo,39:62:datetime	ตั้งเตือนความจำให้โทรหาโรงเรียนของฉันในวันจันทร์เวลาบ่าย 4 โมง	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "เตือน", "ความ", "จํา", "ให้", "โทร", "หา", "โรงเรียน", "ของ", "ฉัน", "ใน", "วัน", "จันทร์", "เวลา", "บ่าย", "4", "โมง"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 5}, {"start": 9, "length": 4}, {"start": 13, "length": 2}, {"start": 15, "length": 3}, {"start": 18, "length": 3}, {"start": 21, "length": 2}, {"start": 23, "length": 8}, {"start": 31, "length": 3}, {"start": 34, "length": 3}, {"start": 37, "length": 2}, {"start": 39, "length": 3}, {"start": 42, "length": 6}, {"start": 48, "length": 4}, {"start": 52, "length": 4}, {"start": 57, "length": 1}, {"start": 59, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/cancel_alarm		ปิดนาฬิกาปลุกได้มั้ย	th_TH	{"tokenizations": [{"tokens": ["ปิด", "นาฬิกา", "ปลุก", "ได้", "มั้ย"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 6}, {"start": 9, "length": 4}, {"start": 13, "length": 3}, {"start": 16, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	10:25:weather/attribute	ฉันควรเปิดเสื้อผ้าฤดูหนาวออกเมื่อไร	th_TH	{"tokenizations": [{"tokens": ["ฉัน", "ควร", "เปิด", "เสื้อผ้า", "ฤดู", "หนาว", "ออก", "เมื่อไร"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 3}, {"start": 6, "length": 4}, {"start": 10, "length": 8}, {"start": 18, "length": 3}, {"start": 21, "length": 4}, {"start": 25, "length": 3}, {"start": 28, "length": 7}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/show_reminders	14:22:reminder/noun,22:30:reminder/reference	แสดงให้ฉันเห็นการเตือนอันถัดไป	th_TH	{"tokenizations": [{"tokens": ["แสดง", "ให้", "ฉัน", "เห็น", "การ", "เตือน", "อัน", "ถัด", "ไป"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 3}, {"start": 7, "length": 3}, {"start": 10, "length": 4}, {"start": 14, "length": 3}, {"start": 17, "length": 5}, {"start": 22, "length": 3}, {"start": 25, "length": 3}, {"start": 28, "length": 2}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	15:24:datetime	ตั้งนาฬิกาปลุก 6 โมงเย็น	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "นาฬิกา", "ปลุก", "6", "โมง", "เย็น"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 6}, {"start": 10, "length": 4}, {"start": 15, "length": 1}, {"start": 17, "length": 3}, {"start": 20, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:9:weather/attribute	ฝนลูกเห็บจะตกไหม	th_TH	{"tokenizations": [{"tokens": ["ฝน", "ลูกเห็บ", "จะ", "ตก", "ไหม"], "tokenSpans": [{"start": 0, "length": 2}, {"start": 2, "length": 7}, {"start": 9, "length": 2}, {"start": 11, "length": 2}, {"start": 13, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:11:datetime,11:24:weather/attribute	วันพรุ่งนี้ดัชนีความร้อนคืออะไร	th_TH	{"tokenizations": [{"tokens": ["วัน", "พรุ่ง", "นี้", "ดัชนี", "ความ", "ร้อน", "คือ", "อะไร"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 5}, {"start": 8, "length": 3}, {"start": 11, "length": 5}, {"start": 16, "length": 4}, {"start": 20, "length": 4}, {"start": 24, "length": 3}, {"start": 27, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:21:reminder/todo	เตือนฉันให้ซื้อขนมปัง	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ฉัน", "ให้", "ซื้อ", "ขนมปัง"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 4}, {"start": 15, "length": 6}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	14:33:datetime	ตั้งนาฬิกาปลุกพรุ่งนี้เช้าตอนตี 4	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "นาฬิกา", "ปลุก", "พรุ่ง", "นี้", "เช้า", "ตอน", "ตี", "4"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 6}, {"start": 10, "length": 4}, {"start": 14, "length": 5}, {"start": 19, "length": 3}, {"start": 22, "length": 4}, {"start": 26, "length": 3}, {"start": 29, "length": 2}, {"start": 32, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/cancel_alarm		ยกเลิกนาฬิกาปลุกทั้งหมด	th_TH	{"tokenizations": [{"tokens": ["ยกเลิก", "นาฬิกา", "ปลุก", "ทั้งหมด"], "tokenSpans": [{"start": 0, "length": 6}, {"start": 6, "length": 6}, {"start": 12, "length": 4}, {"start": 16, "length": 7}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/time_left_on_alarm		อีกนานเท่าไหร่กว่าจะถึงนาฬิกาปลุกอันถัดไป	th_TH	{"tokenizations": [{"tokens": ["อีก", "นาน", "เท่า", "ไหร่", "กว่า", "จะ", "ถึง", "นาฬิกา", "ปลุก", "อัน", "ถัด", "ไป"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 3}, {"start": 6, "length": 4}, {"start": 10, "length": 4}, {"start": 14, "length": 4}, {"start": 18, "length": 2}, {"start": 20, "length": 3}, {"start": 23, "length": 6}, {"start": 29, "length": 4}, {"start": 33, "length": 3}, {"start": 36, "length": 3}, {"start": 39, "length": 2}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	21:30:datetime	ตั้งเวลาปลุกเป็นเวลา 6 โมงเช้า	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "เวลา", "ปลุก", "เป็น", "เวลา", "6", "โมง", "เช้า"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 4}, {"start": 8, "length": 4}, {"start": 12, "length": 4}, {"start": 16, "length": 4}, {"start": 21, "length": 1}, {"start": 23, "length": 3}, {"start": 26, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/cancel_reminder	6:18:reminder/noun,23:33:reminder/todo	ยกเลิกการแจ้งเตือนเพื่อไปรับ Dave	th_TH	{"tokenizations": [{"tokens": ["ยกเลิก", "การ", "แจ้ง", "เตือน", "เพื่อ", "ไป", "รับ", "dave"], "tokenSpans": [{"start": 0, "length": 6}, {"start": 6, "length": 3}, {"start": 9, "length": 4}, {"start": 13, "length": 5}, {"start": 18, "length": 5}, {"start": 23, "length": 2}, {"start": 25, "length": 3}, {"start": 29, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:29:reminder/todo,29:51:datetime	เตือนให้ฉันไปรับรถจากช่างซ่อมพรุ่งนี้เวลา 4 โมงเย็น	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ให้", "ฉัน", "ไป", "รับ", "รถ", "จาก", "ช่าง", "ซ่อม", "พรุ่ง", "นี้", "เวลา", "4", "โมง", "เย็น"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 2}, {"start": 13, "length": 3}, {"start": 16, "length": 2}, {"start": 18, "length": 3}, {"start": 21, "length": 4}, {"start": 25, "length": 4}, {"start": 29, "length": 5}, {"start": 34, "length": 3}, {"start": 37, "length": 4}, {"start": 42, "length": 1}, {"start": 44, "length": 3}, {"start": 47, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	7:18:reminder/noun,18:44:datetime,49:63:reminder/todo	ตั้งการเตือนความจำสำหรับวันหยุดสุดสัปดาห์นี้เพื่อซื้อสมุดวางแผน	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "การ", "เตือน", "ความ", "จํา", "สําหรับ", "วัน", "หยุด", "สุด", "สัปดาห์", "นี้", "เพื่อ", "ซื้อ", "สมุด", "วางแผน"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 3}, {"start": 7, "length": 5}, {"start": 12, "length": 4}, {"start": 16, "length": 2}, {"start": 18, "length": 6}, {"start": 24, "length": 3}, {"start": 27, "length": 4}, {"start": 31, "length": 3}, {"start": 34, "length": 7}, {"start": 41, "length": 3}, {"start": 44, "length": 5}, {"start": 49, "length": 4}, {"start": 53, "length": 4}, {"start": 57, "length": 6}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:17:reminder/todo	เตือนฉันให้นัดหมอ	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ฉัน", "ให้", "นัด", "หมอ"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 3}, {"start": 14, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:8:weather/noun,8:16:datetime,18:27:location	อุณหภูมิปัจจุบันในสกอตแลนด์คืออะไร?	th_TH	{"tokenizations": [{"tokens": ["อุณหภูมิ", "ปัจจุบัน", "ใน", "สกอตแลนด์", "คือ", "อะไร", "?"], "tokenSpans": [{"start": 0, "length": 8}, {"start": 8, "length": 8}, {"start": 16, "length": 2}, {"start": 18, "length": 9}, {"start": 27, "length": 3}, {"start": 30, "length": 4}, {"start": 34, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	14:34:datetime	ตั้งนาฬิกาปลุกสำหรับ 20 นาทีจากนี้	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "นาฬิกา", "ปลุก", "สําหรับ", "20", "นาที", "จาก", "นี้"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 6}, {"start": 10, "length": 4}, {"start": 14, "length": 6}, {"start": 21, "length": 2}, {"start": 24, "length": 4}, {"start": 28, "length": 3}, {"start": 31, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	13:32:datetime	ตั้งเวลาปลุก 7 โมงเช้าวันอาทิตย์	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "เวลา", "ปลุก", "7", "โมง", "เช้า", "วัน", "อาทิตย์"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 4}, {"start": 8, "length": 4}, {"start": 13, "length": 1}, {"start": 15, "length": 3}, {"start": 18, "length": 4}, {"start": 22, "length": 3}, {"start": 25, "length": 7}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/time_left_on_alarm		ฉันเหลือเวลาในนาฬิกาปลุกแค่ไหน	th_TH	{"tokenizations": [{"tokens": ["ฉัน", "เหลือ", "เวลา", "ใน", "นาฬิกา", "ปลุก", "แค่", "ไหน"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 5}, {"start": 8, "length": 4}, {"start": 12, "length": 2}, {"start": 14, "length": 6}, {"start": 20, "length": 4}, {"start": 24, "length": 3}, {"start": 27, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	8:26:datetime	ตั้งปลุกวันพรุ่งนี้ ตี5.15	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "ปลุก", "วัน", "พรุ่ง", "นี้", "ตี5.15"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 4}, {"start": 8, "length": 3}, {"start": 11, "length": 5}, {"start": 16, "length": 3}, {"start": 20, "length": 6}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/show_alarms		แสดงนาฬิกาปลุกที่ฉันได้ตั้งไว้	th_TH	{"tokenizations": [{"tokens": ["แสดง", "นาฬิกา", "ปลุก", "ที่", "ฉัน", "ได้", "ตั้ง", "ไว้"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 6}, {"start": 10, "length": 4}, {"start": 14, "length": 3}, {"start": 17, "length": 3}, {"start": 20, "length": 3}, {"start": 23, "length": 4}, {"start": 27, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:5:weather/noun,9:26:location,29:40:datetime	อากาศที่ โคโลราโด้ สปริงซ์ ในวันพฤหัสบดีเป็นอย่างไรบ้าง?	th_TH	{"tokenizations": [{"tokens": ["อากาศ", "ที่", "โคโลราโด้", "สปริง", "ซ์", "ใน", "วัน", "พฤหัสบดี", "เป็น", "อย่างไร", "บ้าง", "?"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 9, "length": 9}, {"start": 19, "length": 5}, {"start": 24, "length": 2}, {"start": 27, "length": 2}, {"start": 29, "length": 3}, {"start": 32, "length": 8}, {"start": 40, "length": 4}, {"start": 44, "length": 7}, {"start": 51, "length": 4}, {"start": 55, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	21:23:weather/attribute,39:47:location	มันจะนานแค่ไหนก่อนที่ฝนจะเคลื่อนเข้าสู่แนชวิลล์	th_TH	{"tokenizations": [{"tokens": ["มัน", "จะ", "นาน", "แค่", "ไหน", "ก่อน", "ที่", "ฝน", "จะ", "เคลื่อน", "เข้า", "สู่", "แนชวิล", "ล์"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 2}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 3}, {"start": 14, "length": 4}, {"start": 18, "length": 3}, {"start": 21, "length": 2}, {"start": 23, "length": 2}, {"start": 25, "length": 7}, {"start": 32, "length": 4}, {"start": 36, "length": 3}, {"start": 39, "length": 6}, {"start": 45, "length": 2}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:18:reminder/todo,20:37:datetime,42:64:reminder/todo	เตือนฉันให้ออนไลน์ในวันที่ 25 สิงหาคมเพื่อรับตารางเรียนของลูกสาว	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ฉัน", "ให้", "ออนไลน์", "ใน", "วัน", "ที่", "25", "สิงหาคม", "เพื่อ", "รับ", "ตาราง", "เรียน", "ของ", "ลูกสาว"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 7}, {"start": 18, "length": 2}, {"start": 20, "length": 3}, {"start": 23, "length": 3}, {"start": 27, "length": 2}, {"start": 30, "length": 7}, {"start": 37, "length": 5}, {"start": 42, "length": 3}, {"start": 45, "length": 5}, {"start": 50, "length": 5}, {"start": 55, "length": 3}, {"start": 58, "length": 6}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:24:reminder/todo	เตือนฉันให้อัดวอลกิ้งเดต	th_TH	{"tokenizations": [{"tokens": ["เตือน", "ฉัน", "ให้", "อัด", "วอ", "ลกิ้งเดต"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 3}, {"start": 8, "length": 3}, {"start": 11, "length": 3}, {"start": 14, "length": 2}, {"start": 16, "length": 8}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/cancel_alarm	29:35:datetime	ยกเลิกนาฬิกาปลุกทั้งหมดของฉันวันนี้	th_TH	{"tokenizations": [{"tokens": ["ยกเลิก", "นาฬิกา", "ปลุก", "ทั้งหมด", "ของ", "ฉัน", "วัน", "นี้"], "tokenSpans": [{"start": 0, "length": 6}, {"start": 6, "length": 6}, {"start": 12, "length": 4}, {"start": 16, "length": 7}, {"start": 23, "length": 3}, {"start": 26, "length": 3}, {"start": 29, "length": 3}, {"start": 32, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:6:datetime,8:15:weather/attribute	วันนี้มีลูกเห็บมั้ย?	th_TH	{"tokenizations": [{"tokens": ["วัน", "นี้", "มี", "ลูกเห็บ", "มั้ย", "?"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 3}, {"start": 6, "length": 2}, {"start": 8, "length": 7}, {"start": 15, "length": 4}, {"start": 19, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/show_alarms		กรุณาแสดงนาฬิกาปลุกทั้งหมด	th_TH	{"tokenizations": [{"tokens": ["กรุณา", "แสดง", "นาฬิกา", "ปลุก", "ทั้งหมด"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 5, "length": 4}, {"start": 9, "length": 6}, {"start": 15, "length": 4}, {"start": 19, "length": 7}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/time_left_on_alarm		แสดงเวลาที่เหลือจนกว่าจะถึงนาฬิกาปลุกถัดไป	th_TH	{"tokenizations": [{"tokens": ["แสดง", "เวลา", "ที่", "เหลือ", "จนกว่า", "จะ", "ถึง", "นาฬิกา", "ปลุก", "ถัด", "ไป"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 4}, {"start": 8, "length": 3}, {"start": 11, "length": 5}, {"start": 16, "length": 6}, {"start": 22, "length": 2}, {"start": 24, "length": 3}, {"start": 27, "length": 6}, {"start": 33, "length": 4}, {"start": 37, "length": 3}, {"start": 40, "length": 2}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	4:15:reminder/noun,18:30:reminder/todo,34:43:datetime	ตั้งเตือนความจำให้ไปที่ร้านค้าตอน 8 โมงเช้า	th_TH	{"tokenizations": [{"tokens": ["ตั้ง", "เตือน", "ความ", "จํา", "ให้", "ไป", "ที่", "ร้าน", "ค้า", "ตอน", "8", "โมง", "เช้า"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 4, "length": 5}, {"start": 9, "length": 4}, {"start": 13, "length": 2}, {"start": 15, "length": 3}, {"start": 18, "length": 2}, {"start": 20, "length": 3}, {"start": 23, "length": 4}, {"start": 27, "length": 3}, {"start": 30, "length": 3}, {"start": 34, "length": 1}, {"start": 36, "length": 3}, {"start": 39, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:6:datetime,8:12:weather/attribute	วันนี้จะร้อนแค่ไหน?	th_TH	{"tokenizations": [{"tokens": ["วัน", "นี้", "จะ", "ร้อน", "แค่", "ไหน", "?"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 3, "length": 3}, {"start": 6, "length": 2}, {"start": 8, "length": 4}, {"start": 12, "length": 3}, {"start": 15, "length": 3}, {"start": 18, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
