reminder/set_reminder	11:42:reminder/todo	Recuérdame devolverle la llamada a Brandon 	es_XX	{"tokenizations":[{"tokens":["recuérdame","devolverle","la","llamada","a","brandon"],"tokenSpans":[{"start":0,"length":11},{"start":12,"length":10},{"start":23,"length":2},{"start":26,"length":7},{"start":34,"length":1},{"start":36,"length":7}],"tokenizerType":2,"normalizerType":1}]}
alarm/set_alarm	19:33:datetime,35:44:datetime,46:55:datetime,57:66:datetime,69:78:datetime	Configurar alarmas para 5 minutos, 3 minutos, 5 minutos, 3 minutos y 5 minutos	es_XX	{"tokenizations":[{"tokens":["configurar","alarmas","para","5","minutos",",","3","minutos",",","5","minutos",",","3","minutos","y","5","minutos"],"tokenSpans":[{"start":0,"length":10},{"start":11,"length":7},{"start":19,"length":4},{"start":24,"length":1},{"start":26,"length":7},{"start":33,"length":1},{"start":35,"length":1},{"start":37,"length":7},{"start":44,"length":1},{"start":46,"length":1},{"start":48,"length":7},{"start":55,"length":1},{"start":57,"length":1},{"start":59,"length":7},{"start":67,"length":1},{"start":69,"length":1},{"start":71,"length":7}],"tokenizerType":2,"normalizerType":1}]}
reminder/set_reminder	11:25:reminder/todo,26:36:datetime	Recordarme comprar el gas esta noche	es_XX	{"tokenizations":[{"tokens":["recordarme","comprar","el","gas","esta","noche"],"tokenSpans":[{"start":0,"length":10},{"start":11,"length":7},{"start":19,"length":2},{"start":22,"length":3},{"start":26,"length":4},{"start":31,"length":5}],"tokenizerType":2,"normalizerType":1}]}
weather/find	3:9:weather/noun,65:74:weather/attribute,75:81:datetime	el tiempo será lo suficientemente bueno como para que pueda usar sandalias mañana?	es_XX	{"tokenizations": [{"tokens": ["el", "tiempo", "será", "lo", "suficientemente", "bueno", "como", "para", "que", "pueda", "usar", "sandalias", "mañana", "?"], "tokenSpans": [{"start": 0, "length": 2}, {"start": 3, "length": 6}, {"start": 10, "length": 4}, {"start": 15, "length": 2}, {"start": 18, "length": 15}, {"start": 34, "length": 5}, {"start": 40, "length": 4}, {"start": 45, "length": 4}, {"start": 50, "length": 3}, {"start": 54, "length": 5}, {"start": 60, "length": 4}, {"start": 65, "length": 9}, {"start": 75, "length": 6}, {"start": 81, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	11:22:weather/noun,23:29:location,30:45:datetime	Cuál es la temperatura afuera en este momento?	es_XX	{"tokenizations": [{"tokens": ["cuál", "es", "la", "temperatura", "afuera", "en", "este", "momento", "?"], "tokenSpans": [{"start": 0, "length": 4}, {"start": 5, "length": 2}, {"start": 8, "length": 2}, {"start": 11, "length": 11}, {"start": 23, "length": 6}, {"start": 30, "length": 2}, {"start": 33, "length": 4}, {"start": 38, "length": 7}, {"start": 45, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:35:reminder/todo,36:42:datetime	Recuérdame llevar el libro a clases mañana 	es_XX	{"tokenizations": [{"tokens": ["recuérdame", "llevar", "el", "libro", "a", "clases", "mañana"], "tokenSpans": [{"start": 0, "length": 10}, {"start": 11, "length": 6}, {"start": 18, "length": 2}, {"start": 21, "length": 5}, {"start": 27, "length": 1}, {"start": 29, "length": 6}, {"start": 36, "length": 6}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	16:33:reminder/todo	Recuérdame para comer el almuerzo	es_XX	{"tokenizations": [{"tokens": ["recuérdame", "para", "comer", "el", "almuerzo"], "tokenSpans": [{"start": 0, "length": 10}, {"start": 11, "length": 4}, {"start": 16, "length": 5}, {"start": 22, "length": 2}, {"start": 25, "length": 8}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/show_alarms		Muéstrame todas mis alarmas	es_XX	{"tokenizations": [{"tokens": ["muéstrame", "todas", "mis", "alarmas"], "tokenSpans": [{"start": 0, "length": 9}, {"start": 10, "length": 5}, {"start": 16, "length": 3}, {"start": 20, "length": 7}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	22:43:datetime	Establecer una alarma por cada diez minutos	es_XX	{"tokenizations":[{"tokens":["establecer","una","alarma","por","cada","diez","minutos"],"tokenSpans":[{"start":0,"length":10},{"start":11,"length":3},{"start":15,"length":6},{"start":22,"length":3},{"start":26,"length":4},{"start":31,"length":4},{"start":36,"length":7}],"tokenizerType":2,"normalizerType":1}]}
reminder/set_reminder	11:24:reminder/todo	Recuerdame llamar a mamá	es_XX	{"tokenizations": [{"tokens": ["recuerdame", "llamar", "a", "mamá"], "tokenSpans": [{"start": 0, "length": 10}, {"start": 11, "length": 6}, {"start": 18, "length": 1}, {"start": 20, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	7:14:weather/attribute	Cuando lloverá de nuevo	es_XX	{"tokenizations": [{"tokens": ["cuando", "lloverá", "de", "nuevo"], "tokenSpans": [{"start": 0, "length": 6}, {"start": 7, "length": 7}, {"start": 15, "length": 2}, {"start": 18, "length": 5}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/cancel_alarm		Apaga mi alarma de mi sisesta.	es_XX	{"tokenizations":[{"tokens":["apaga","mi","alarma","de","mi","sisesta","."],"tokenSpans":[{"start":0,"length":5},{"start":6,"length":2},{"start":9,"length":6},{"start":16,"length":2},{"start":19,"length":2},{"start":22,"length":7},{"start":29,"length":1}],"tokenizerType":2,"normalizerType":1}]}
weather/find	29:34:weather/attribute,35:41:datetime	Puedo construir un muñeco de nieve mañana?	es_XX	{"tokenizations": [{"tokens": ["puedo", "construir", "un", "muñeco", "de", "nieve", "mañana", "?"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 6, "length": 9}, {"start": 16, "length": 2}, {"start": 19, "length": 6}, {"start": 26, "length": 2}, {"start": 29, "length": 5}, {"start": 35, "length": 6}, {"start": 41, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/snooze_alarm		Pausar alarma	es_XX	{"tokenizations":[{"tokens":["pausar","alarma"],"tokenSpans":[{"start":0,"length":6},{"start":7,"length":6}],"tokenizerType":2,"normalizerType":1}]}
alarm/cancel_alarm	19:26:datetime,27:36:datetime	cancelar la alarma de 6 am el jueves	es_XX	{"tokenizations":[{"tokens":["cancelar","la","alarma","de","6","am","el","jueves"],"tokenSpans":[{"start":0,"length":8},{"start":9,"length":2},{"start":12,"length":6},{"start":19,"length":2},{"start":22,"length":1},{"start":24,"length":2},{"start":27,"length":2},{"start":30,"length":6}],"tokenizerType":2,"normalizerType":1}]}
reminder/show_reminders	11:18:reminder/reference,19:31:reminder/noun	Muestra mi próximo recordatorio	es_XX	{"tokenizations": [{"tokens": ["muestra", "mi", "próximo", "recordatorio"], "tokenSpans": [{"start": 0, "length": 7}, {"start": 8, "length": 2}, {"start": 11, "length": 7}, {"start": 19, "length": 12}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/cancel_reminder	12:24:reminder/noun,30:49:reminder/todo	Cancelar mi recordatorio para llamar a la oficina 	es_XX	{"tokenizations":[{"tokens":["cancelar","mi","recordatorio","para","llamar","a","la","oficina"],"tokenSpans":[{"start":0,"length":8},{"start":9,"length":2},{"start":12,"length":12},{"start":25,"length":4},{"start":30,"length":6},{"start":37,"length":1},{"start":39,"length":2},{"start":42,"length":7}],"tokenizerType":2,"normalizerType":1}]}
alarm/set_alarm	15:58:datetime	pon una alarma a las 6 pm todas las noches durante 10 días	es_XX	{"tokenizations": [{"tokens": ["pon", "una", "alarma", "a", "las", "6", "pm", "todas", "las", "noches", "durante", "10", "días"], "tokenSpans": [{"start": 0, "length": 3}, {"start": 4, "length": 3}, {"start": 8, "length": 6}, {"start": 15, "length": 1}, {"start": 17, "length": 3}, {"start": 21, "length": 1}, {"start": 23, "length": 2}, {"start": 26, "length": 5}, {"start": 32, "length": 3}, {"start": 36, "length": 6}, {"start": 43, "length": 7}, {"start": 51, "length": 2}, {"start": 54, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	11:35:datetime	pon alarma para mañana al mediodía.	es_XX	{"tokenizations": [{"tokens": ["pon", "alarma", "para", "mañana", "al", "mediodía", "."], "tokenSpans": [{"start": 0, "length": 3}, {"start": 4, "length": 6}, {"start": 11, "length": 4}, {"start": 16, "length": 6}, {"start": 23, "length": 2}, {"start": 26, "length": 8}, {"start": 34, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	0:11:weather/noun,12:23:datetime	Temperatura de la tarde	es_XX	{"tokenizations":[{"tokens":["temperatura","de","la","tarde"],"tokenSpans":[{"start":0,"length":11},{"start":12,"length":2},{"start":15,"length":2},{"start":18,"length":5}],"tokenizerType":2,"normalizerType":1}]}
reminder/cancel_reminder	13:25:reminder/noun,31:57:reminder/todo	Desactiva mi recordatorio para enviar la horas de mi cita	es_XX	{"tokenizations":[{"tokens":["desactiva","mi","recordatorio","para","enviar","la","horas","de","mi","cita"],"tokenSpans":[{"start":0,"length":9},{"start":10,"length":2},{"start":13,"length":12},{"start":26,"length":4},{"start":31,"length":6},{"start":38,"length":2},{"start":41,"length":5},{"start":47,"length":2},{"start":50,"length":2},{"start":53,"length":4}],"tokenizerType":2,"normalizerType":1}]}
weather/find	5:11:weather/attribute,12:23:datetime	va a llover esta semana	es_XX	{"tokenizations":[{"tokens":["va","a","llover","esta","semana"],"tokenSpans":[{"start":0,"length":2},{"start":3,"length":1},{"start":5,"length":6},{"start":12,"length":4},{"start":17,"length":6}],"tokenizerType":2,"normalizerType":1}]}
reminder/show_reminders	17:29:reminder/noun,30:44:reminder/todo,45:51:datetime	A que hora es mi recordatorio para el jurado mañana?	es_XX	{"tokenizations": [{"tokens": ["a", "que", "hora", "es", "mi", "recordatorio", "para", "el", "jurado", "mañana", "?"], "tokenSpans": [{"start": 0, "length": 1}, {"start": 2, "length": 3}, {"start": 6, "length": 4}, {"start": 11, "length": 2}, {"start": 14, "length": 2}, {"start": 17, "length": 12}, {"start": 30, "length": 4}, {"start": 35, "length": 2}, {"start": 38, "length": 6}, {"start": 45, "length": 6}, {"start": 51, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm		Configurar una nueva alarma	es_XX	{"tokenizations":[{"tokens":["configurar","una","nueva","alarma"],"tokenSpans":[{"start":0,"length":10},{"start":11,"length":3},{"start":15,"length":5},{"start":21,"length":6}],"tokenizerType":2,"normalizerType":1}]}
alarm/cancel_alarm	18:27:datetime	Cancela mi alarma del lunes 	es_XX	{"tokenizations":[{"tokens":["cancela","mi","alarma","del","lunes"],"tokenSpans":[{"start":0,"length":7},{"start":8,"length":2},{"start":11,"length":6},{"start":18,"length":3},{"start":22,"length":5}],"tokenizerType":2,"normalizerType":1}]}
reminder/show_reminders	14:27:reminder/noun,28:37:datetime	Muéstrame los recordatorios de mañana 	es_XX	{"tokenizations": [{"tokens": ["muéstrame", "los", "recordatorios", "de", "mañana"], "tokenSpans": [{"start": 0, "length": 9}, {"start": 10, "length": 3}, {"start": 14, "length": 13}, {"start": 28, "length": 2}, {"start": 31, "length": 6}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:31:reminder/todo,32:46:reminder/recurring_period,47:57:datetime	Recuérdame tomar mi medicamento todos los días a las 4 pm 	es_XX	{"tokenizations": [{"tokens": ["recuérdame", "tomar", "mi", "medicamento", "todos", "los", "días", "a", "las", "4", "pm"], "tokenSpans": [{"start": 0, "length": 10}, {"start": 11, "length": 5}, {"start": 17, "length": 2}, {"start": 20, "length": 11}, {"start": 32, "length": 5}, {"start": 38, "length": 3}, {"start": 42, "length": 4}, {"start": 47, "length": 1}, {"start": 49, "length": 3}, {"start": 53, "length": 1}, {"start": 55, "length": 2}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	18:29:datetime	Establecer alarma por 2 horas 	es_XX	{"tokenizations":[{"tokens":["establecer","alarma","por","2","horas"],"tokenSpans":[{"start":0,"length":10},{"start":11,"length":6},{"start":18,"length":3},{"start":22,"length":1},{"start":24,"length":5}],"tokenizerType":2,"normalizerType":1}]}
alarm/show_alarms	25:28:datetime	cuantas alarmas yo tengo hoy	es_XX	{"tokenizations":[{"tokens":["cuantas","alarmas","yo","tengo","hoy"],"tokenSpans":[{"start":0,"length":7},{"start":8,"length":7},{"start":16,"length":2},{"start":19,"length":5},{"start":25,"length":3}],"tokenizerType":2,"normalizerType":1}]}
alarm/set_alarm	37:48:datetime	me gustaría de configurar una alarma para mañana	es_XX	{"tokenizations": [{"tokens": ["me", "gustaría", "de", "configurar", "una", "alarma", "para", "mañana"], "tokenSpans": [{"start": 0, "length": 2}, {"start": 3, "length": 8}, {"start": 12, "length": 2}, {"start": 15, "length": 10}, {"start": 26, "length": 3}, {"start": 30, "length": 6}, {"start": 37, "length": 4}, {"start": 42, "length": 6}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	13:19:weather/attribute	¿Cuando va a llover otra vez?	es_XX	{"tokenizations": [{"tokens": ["¿", "cuando", "va", "a", "llover", "otra", "vez", "?"], "tokenSpans": [{"start": 0, "length": 1}, {"start": 1, "length": 6}, {"start": 8, "length": 2}, {"start": 11, "length": 1}, {"start": 13, "length": 6}, {"start": 20, "length": 4}, {"start": 25, "length": 3}, {"start": 28, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	37:43:weather/attribute	¿Cuándo es la próxima posibilidad de lluvia?	es_XX	{"tokenizations": [{"tokens": ["¿", "cuándo", "es", "la", "próxima", "posibilidad", "de", "lluvia", "?"], "tokenSpans": [{"start": 0, "length": 1}, {"start": 1, "length": 6}, {"start": 8, "length": 2}, {"start": 11, "length": 2}, {"start": 14, "length": 7}, {"start": 22, "length": 11}, {"start": 34, "length": 2}, {"start": 37, "length": 6}, {"start": 43, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/show_reminders	18:31:reminder/noun	Mostrar todos los recordatorios	es_XX	{"tokenizations":[{"tokens":["mostrar","todos","los","recordatorios"],"tokenSpans":[{"start":0,"length":7},{"start":8,"length":5},{"start":14,"length":3},{"start":18,"length":13}],"tokenizerType":2,"normalizerType":1}]}
alarm/set_alarm	18:32:datetime	Establecer alarma por 10 minutos	es_XX	{"tokenizations":[{"tokens":["establecer","alarma","por","10","minutos"],"tokenSpans":[{"start":0,"length":10},{"start":11,"length":6},{"start":18,"length":3},{"start":22,"length":2},{"start":25,"length":7}],"tokenizerType":2,"normalizerType":1}]}
reminder/set_reminder	11:44:reminder/todo,45:58:datetime	Recuérdame buscar cualquier email importante hoy a las 5pm	es_XX	{"tokenizations": [{"tokens": ["recuérdame", "buscar", "cualquier", "email", "importante", "hoy", "a", "las", "5pm"], "tokenSpans": [{"start": 0, "length": 10}, {"start": 11, "length": 6}, {"start": 18, "length": 9}, {"start": 28, "length": 5}, {"start": 34, "length": 10}, {"start": 45, "length": 3}, {"start": 49, "length": 1}, {"start": 51, "length": 3}, {"start": 55, "length": 3}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	22:47:datetime	Establecer una alarma para mañana a las 3:00 am solamente 	es_XX	{"tokenizations":[{"tokens":["establecer","una","alarma","para","mañana","a","las","3",":","00","am","solamente"],"tokenSpans":[{"start":0,"length":10},{"start":11,"length":3},{"start":15,"length":6},{"start":22,"length":4},{"start":27,"length":7},{"start":35,"length":1},{"start":37,"length":3},{"start":41,"length":1},{"start":42,"length":1},{"start":43,"length":2},{"start":46,"length":2},{"start":49,"length":9}],"tokenizerType":2,"normalizerType":1}]}
alarm/set_alarm	35:55:datetime	necesito de una alarma configurada para cada 35 minutos	es_XX	{"tokenizations":[{"tokens":["necesito","de","una","alarma","configurada","para","cada","35","minutos"],"tokenSpans":[{"start":0,"length":8},{"start":9,"length":2},{"start":12,"length":3},{"start":16,"length":6},{"start":23,"length":11},{"start":35,"length":4},{"start":40,"length":4},{"start":45,"length":2},{"start":48,"length":7}],"tokenizerType":2,"normalizerType":1}]}
alarm/set_alarm	16:44:datetime	ponga la alarma para el sábado a las 7:15 am	es_XX	{"tokenizations": [{"tokens": ["ponga", "la", "alarma", "para", "el", "sábado", "a", "las", "7", ":", "15", "am"], "tokenSpans": [{"start": 0, "length": 5}, {"start": 6, "length": 2}, {"start": 9, "length": 6}, {"start": 16, "length": 4}, {"start": 21, "length": 2}, {"start": 24, "length": 6}, {"start": 31, "length": 1}, {"start": 33, "length": 3}, {"start": 37, "length": 1}, {"start": 38, "length": 1}, {"start": 39, "length": 2}, {"start": 42, "length": 2}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:30:reminder/todo,31:40:datetime,41:55:reminder/recurring_period	Recuérdame tomar mis pastillas a las 7pm todos los días	es_XX	{"tokenizations": [{"tokens": ["recuérdame", "tomar", "mis", "pastillas", "a", "las", "7pm", "todos", "los", "días"], "tokenSpans": [{"start": 0, "length": 10}, {"start": 11, "length": 5}, {"start": 17, "length": 3}, {"start": 21, "length": 9}, {"start": 31, "length": 1}, {"start": 33, "length": 3}, {"start": 37, "length": 3}, {"start": 41, "length": 5}, {"start": 47, "length": 3}, {"start": 51, "length": 4}], "tokenizerType": 2, "normalizerType": 1}]}
weather/find	18:24:weather/attribute,25:28:datetime	estaría bien usar shorts hoy?	es_XX	{"tokenizations": [{"tokens": ["estaría", "bien", "usar", "shorts", "hoy", "?"], "tokenSpans": [{"start": 0, "length": 7}, {"start": 8, "length": 4}, {"start": 13, "length": 4}, {"start": 18, "length": 6}, {"start": 25, "length": 3}, {"start": 28, "length": 1}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	18:38:datetime	configurar alarma para las 8:30 mañana	es_XX	{"tokenizations": [{"tokens": ["configurar", "alarma", "para", "las", "8", ":", "30", "mañana"], "tokenSpans": [{"start": 0, "length": 10}, {"start": 11, "length": 6}, {"start": 18, "length": 4}, {"start": 23, "length": 3}, {"start": 27, "length": 1}, {"start": 28, "length": 1}, {"start": 29, "length": 2}, {"start": 32, "length": 6}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	18:30:datetime	configurar alarma para las 9pm	es_XX	{"tokenizations":[{"tokens":["configurar","alarma","para","las","9pm"],"tokenSpans":[{"start":0,"length":10},{"start":11,"length":6},{"start":18,"length":4},{"start":23,"length":3},{"start":27,"length":3}],"tokenizerType":2,"normalizerType":1}]}
alarm/cancel_alarm		borrar todas las alarmas	es_XX	{"tokenizations":[{"tokens":["borrar","todas","las","alarmas"],"tokenSpans":[{"start":0,"length":6},{"start":7,"length":5},{"start":13,"length":3},{"start":17,"length":7}],"tokenizerType":2,"normalizerType":1}]}
alarm/set_alarm	18:42:datetime	Configurar alarma para las 07:15 am mañana	es_XX	{"tokenizations": [{"tokens": ["configurar", "alarma", "para", "las", "07", ":", "15", "am", "mañana"], "tokenSpans": [{"start": 0, "length": 10}, {"start": 11, "length": 6}, {"start": 18, "length": 4}, {"start": 23, "length": 3}, {"start": 27, "length": 2}, {"start": 29, "length": 1}, {"start": 30, "length": 2}, {"start": 33, "length": 2}, {"start": 36, "length": 6}], "tokenizerType": 2, "normalizerType": 1}]}
reminder/set_reminder	11:24:reminder/todo,25:28:datetime	Recuérdame comprar leche hoy 	es_XX	{"tokenizations":[{"tokens":["recuérdame","comprar","leche","hoy"],"tokenSpans":[{"start":0,"length":11},{"start":12,"length":7},{"start":20,"length":5},{"start":26,"length":3}],"tokenizerType":2,"normalizerType":1}]}
alarm/set_alarm	22:56:datetime	Establecer una alarma por cada minuto durante 15 minutos 	es_XX	{"tokenizations":[{"tokens":["establecer","una","alarma","por","cada","minuto","durante","15","minutos"],"tokenSpans":[{"start":0,"length":10},{"start":11,"length":3},{"start":15,"length":6},{"start":22,"length":3},{"start":26,"length":4},{"start":31,"length":6},{"start":38,"length":7},{"start":46,"length":2},{"start":49,"length":7}],"tokenizerType":2,"normalizerType":1}]}
reminder/show_reminders	13:25:reminder/noun,26:56:reminder/todo	Muéstrame el recordatorio del cumpleaños de mi compañero 	es_XX	{"tokenizations": [{"tokens": ["muéstrame", "el", "recordatorio", "del", "cumpleaños", "de", "mi", "compañero"], "tokenSpans": [{"start": 0, "length": 9}, {"start": 10, "length": 2}, {"start": 13, "length": 12}, {"start": 26, "length": 3}, {"start": 30, "length": 10}, {"start": 41, "length": 2}, {"start": 44, "length": 2}, {"start": 47, "length": 9}], "tokenizerType": 2, "normalizerType": 1}]}
alarm/set_alarm	20:45:datetime	Programar mi alarma para el martes a las 6 am 	es_XX	{"tokenizations":[{"tokens":["programar","mi","alarma","para","el","martes","a","las","6","am"],"tokenSpans":[{"start":0,"length":9},{"start":10,"length":2},{"start":13,"length":6},{"start":20,"length":4},{"start":25,"length":2},{"start":28,"length":6},{"start":35,"length":1},{"start":37,"length":3},{"start":41,"length":1},{"start":43,"length":2}],"tokenizerType":2,"normalizerType":1}]}
